"","",""
"Abronia","sand verbena","SD(Custer, Fall River)"
"Solidago missouriensis var. fasciculata","Missouri goldenrod","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Brule, Butte, Campbell, Clark, Codington, Corson, Custer, Day, Deuel, Dewey, Fall River, Faulk, Gregory, Hand, Harding, Hughes, Hutchinson, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, McCook, McPherson, Meade, Miner, Moody, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Yankton, Ziebach)"
"Solidago mollis","velvety goldenrod","SD(Aurora, Beadle, Bennett, Brookings, Brown, Brule, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Dewey, Douglas, Fall River, Faulk, Gregory, Hand, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lyman, Marshall, Meade, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Walworth, Ziebach)"
"Solidago mollis var. mollis","velvety goldenrod","SD(Aurora, Beadle, Bennett, Brookings, Brown, Brule, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Dewey, Douglas, Fall River, Faulk, Gregory, Hand, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lyman, Marshall, Meade, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Walworth, Ziebach)"
"Solidago nemoralis","gray goldenrod","SD(Brookings, Clay, Custer, Davison, Day, Fall River, Harding, Lawrence, Meade, Pennington, Spink, Union)"
"Solidago nemoralis var. longipetiolata","gray goldenrod","SD(Brookings, Clay, Custer, Davison, Day, Fall River, Harding, Lawrence, Meade, Pennington, Spink, Union)"
"Solidago speciosa","showy goldenrod","SD(Custer, Fall River, Harding, Lawrence, Pennington, Yankton)"
"Solidago velutina","threenerve goldenrod","SD(Lawrence, Pennington)"
"Sonchus","sowthistle","SD(Brookings, Brown, Brule, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Douglas, Fall River, Faulk, Hamlin, Hand, Harding, Hyde, Kingsbury, Lake, Lawrence, Lyman, Marshall, McCook, McPherson, Pennington, Roberts, Spink, Union, Yankton)"
"Sonchus arvensis","field sowthistle","SD(Brookings, Brown, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Faulk, Hamlin, Hand, Hyde, Kingsbury, Lake, Marshall, McCook, McPherson, Pennington, Roberts, Spink, Union, Yankton)"
"Sonchus arvensis ssp. uliginosus","moist sowthistle","SD(Brookings, Brown, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Faulk, Hamlin, Hand, Hyde, Kingsbury, Lake, Marshall, McCook, McPherson, Roberts, Spink, Yankton)"
"Sonchus asper","spiny sowthistle","SD(Brookings, Brule, Charles Mix, Clay, Douglas, Fall River, Harding, Lyman, Marshall, Roberts)"
"Sonchus oleraceus","common sowthistle","SD(Brookings, Codington, Lawrence, Roberts, Union)"
"Sophora","necklacepod","SD(Brookings, Brule, Clay, Fall River, Hughes, Jackson, Pennington, Stanley, Union)"
"Sophora nuttalliana","silky sophora","SD(Brookings, Brule, Clay, Fall River, Hughes, Jackson, Pennington, Stanley, Union)"
"Sorbus","mountain ash","SD(Lawrence)"
"Sorbus scopulina","Greene's mountain ash","SD(Lawrence)"
"Sorbus scopulina var. scopulina","Greene's mountain ash","SD(Lawrence)"
"Sorghastrum","Indiangrass","SD(Brookings, Brown, Clay, Codington, Gregory, Hanson, Kingsbury, Lawrence, Minnehaha, Pennington, Roberts, Todd, Tripp, Turner, Yankton)"
"Sorghastrum nutans","Indiangrass","SD(Brookings, Brown, Clay, Codington, Gregory, Hanson, Kingsbury, Lawrence, Minnehaha, Pennington, Roberts, Todd, Tripp, Turner, Yankton)"
"Sorghum","sorghum","SD(Clay)"
"Sorghum halepense","Johnsongrass","SD(Clay)"
"Sparganium","bur-reed","SD(Beadle, Bennett, Bon Homme, Brown, Charles Mix, Clark, Codington, Custer, Davison, Day, Deuel, Douglas, Faulk, Hamlin, Hanson, Kingsbury, Lincoln, Marshall, McPherson, Minnehaha, Moody, Pennington, Roberts, Sanborn, Todd, Tripp, Walworth)"
"Sparganium eurycarpum","broadfruit bur-reed","SD(Beadle, Bennett, Bon Homme, Brown, Charles Mix, Clark, Codington, Custer, Davison, Day, Deuel, Douglas, Faulk, Hamlin, Hanson, Kingsbury, Lincoln, Marshall, McPherson, Minnehaha, Moody, Pennington, Roberts, Sanborn, Todd, Tripp, Walworth)"
"Spartina","cordgrass","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Davison, Day, Douglas, Edmunds, Fall River, Faulk, Gregory, Hand, Hanson, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Marshall, McPherson, Meade, Mellette, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Union, Walworth, Yankton)"
"Spartina gracilis","alkali cordgrass","SD(Fall River, Harding, Jackson, Todd)"
"Spartina pectinata","prairie cordgrass","SD(Aurora, Beadle, Bennett, Bon Homme, Brookings, Brown, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Davison, Day, Douglas, Edmunds, Fall River, Faulk, Gregory, Hand, Hanson, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Marshall, McPherson, Meade, Mellette, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Union, Walworth, Yankton)"
"Sphaeralcea","globemallow","SD(Beadle, Brule, Butte, Campbell, Charles Mix, Corson, Custer, Davison, Day, Dewey, Douglas, Fall River, Gregory, Haakon, Hand, Harding, Jerauld, Jones, Kingsbury, Lyman, Meade, Mellette, Potter, Stanley, Todd, Tripp, Walworth, Ziebach)"
"Sphaeralcea coccinea","scarlet globemallow","SD(Beadle, Brule, Butte, Campbell, Charles Mix, Corson, Custer, Davison, Day, Dewey, Douglas, Fall River, Gregory, Haakon, Hand, Harding, Jerauld, Jones, Kingsbury, Lyman, Meade, Mellette, Potter, Stanley, Todd, Tripp, Walworth, Ziebach)"
"Sphaeralcea coccinea ssp. coccinea","scarlet globemallow","SD(Beadle, Brule, Butte, Campbell, Charles Mix, Corson, Custer, Davison, Day, Dewey, Douglas, Fall River, Gregory, Haakon, Hand, Harding, Jerauld, Jones, Kingsbury, Lyman, Meade, Mellette, Potter, Stanley, Todd, Tripp, Walworth, Ziebach)"
"Sphenopholis","wedgescale","SD(Beadle, Campbell, Charles Mix, Clay, Codington, Corson, Day, Fall River, Gregory, Lawrence, Lyman, McCook, Minnehaha, Pennington, Roberts, Sanborn, Sully, Union, Walworth)"
"Sphenopholis intermedia","slender wedgescale","SD(Day, Lawrence, Pennington, Walworth)"
"Sphenopholis obtusata","prairie wedgescale","SD(Beadle, Campbell, Charles Mix, Clay, Codington, Corson, Fall River, Gregory, Lyman, McCook, Minnehaha, Roberts, Sanborn, Sully, Union, Walworth)"
"Spiraea","spirea","SD(Brule, Custer, Lawrence, Marshall, Minnehaha, Pennington, Roberts)"
"Spiraea alba","white meadowsweet","SD(Marshall, Minnehaha, Pennington, Roberts)"
"Spiraea alba var. alba","white meadowsweet","SD(Marshall, Minnehaha, Pennington, Roberts)"
"Spiraea lucida","shinyleaf spirea","SD(Brule, Custer, Lawrence, Pennington)"
"Spiranthes","lady's tresses","SD(Clay, Custer, Davison, Grant, Hamlin, Harding, Lawrence, Meade, Pennington, Roberts, Sanborn, Todd, Union)"
"Spiranthes magnicamporum","Great Plains lady's tresses","SD(Clay, Davison, Grant, Hamlin, Roberts, Sanborn, Todd, Union)"
"Spiranthes romanzoffiana","hooded lady's tresses","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Spiranthes vernalis","spring lady's tresses","SD(Clay, Union)"
"Spirodela","duckmeat","SD(Bennett, Brookings, Clay, Codington, Douglas, Kingsbury, Roberts)"
"Spirodela polyrrhiza","common duckmeat","SD(Bennett, Brookings, Clay, Codington, Douglas, Kingsbury, Roberts)"
"Sporobolus","dropseed","SD(Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Clay, Corson, Custer, Davison, Day, Fall River, Faulk, Gregory, Haakon, Hand, Hanson, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Meade, Mellette, Miner, Minnehaha, Pennington, Sanborn, Spink, Todd, Tripp, Union, Walworth, Yankton)"
"Sporobolus airoides","alkali sacaton","SD(Fall River)"
"Sporobolus compositus","composite dropseed","SD(Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Corson, Davison, Faulk, Gregory, Hand, Hanson, Hughes, Hyde, Jerauld, Lawrence, Pennington, Sanborn, Spink)"
"Sporobolus compositus var. compositus","composite dropseed","SD(Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Corson, Davison, Faulk, Gregory, Hand, Hanson, Hughes, Hyde, Jerauld, Lawrence, Pennington, Sanborn, Spink)"
"Sporobolus cryptandrus","sand dropseed","SD(Beadle, Brookings, Brule, Buffalo, Clay, Fall River, Gregory, Haakon, Harding, Jackson, Jones, Lawrence, Meade, Mellette, Miner, Minnehaha, Pennington, Sanborn, Spink, Todd, Tripp, Union, Walworth, Yankton)"
"Sporobolus heterolepis","prairie dropseed","SD(Custer, Day, Lawrence, Meade, Pennington)"
"Sporobolus neglectus","puffsheath dropseed","SD(Clay, Gregory, Hughes, Jackson, Kingsbury, Mellette, Spink)"
"Sporobolus vaginiflorus","poverty dropseed","SD(Charles Mix)"
"Sporobolus vaginiflorus var. vaginiflorus","poverty dropseed","SD(Charles Mix)"
"Stachys","hedgenettle","SD(Aurora, Beadle, Brookings, Charles Mix, Clay, Codington, Custer, Day, Fall River, Faulk, Hutchinson, Hyde, Lawrence, Lincoln, Marshall, McPherson, Minnehaha, Pennington, Roberts, Sanborn, Union)"
"Stachys pilosa","hairy hedgenettle","SD(Aurora, Beadle, Brookings, Charles Mix, Clay, Codington, Custer, Day, Fall River, Faulk, Hutchinson, Hyde, Lawrence, Lincoln, Marshall, McPherson, Minnehaha, Pennington, Roberts, Sanborn, Union)"
"Stachys pilosa var. pilosa","hairy hedgenettle","SD(Aurora, Beadle, Brookings, Charles Mix, Clay, Codington, Custer, Day, Fall River, Faulk, Hutchinson, Hyde, Lawrence, Lincoln, Marshall, McPherson, Minnehaha, Pennington, Roberts, Sanborn, Union)"
"Stanleya","princesplume","SD(Brule, Butte, Dewey, Fall River, Haakon, Jackson, Pennington, Stanley)"
"Stanleya pinnata","desert princesplume","SD(Brule, Butte, Dewey, Fall River, Haakon, Jackson, Pennington, Stanley)"
"Stanleya pinnata var. pinnata","desert princesplume","SD(Brule, Butte, Dewey, Fall River, Haakon, Jackson, Pennington, Stanley)"
"Stellaria","starwort","SD(Brookings, Clay, Codington, Custer, Day, Lawrence, Lincoln, Marshall, Meade, Pennington, Roberts, Union)"
"Stellaria crassifolia","fleshy starwort","SD(Day, Marshall, Roberts)"
"Stellaria crassifolia var. crassifolia","fleshy starwort","SD(Day, Marshall, Roberts)"
"Stellaria longifolia","longleaf starwort","SD(Brookings, Custer, Day, Pennington)"
"Stellaria longifolia var. longifolia","longleaf starwort","SD(Brookings, Custer, Day, Pennington)"
"Stellaria longipes","longstalk starwort","SD(Lawrence, Pennington)"
"Stellaria longipes ssp. longipes","longstalk starwort","SD(Lawrence, Pennington)"
"Stellaria media","common chickweed","SD(Clay, Codington, Lincoln, Meade, Pennington, Roberts, Union)"
"Stellaria media ssp. media","common chickweed","SD(Clay, Codington, Lincoln, Meade, Pennington, Roberts, Union)"
"Stenosiphon","stenosiphon","SD(Custer)"
"Stenosiphon linifolius","false gaura","SD(Custer)"
"Stenotus","mock goldenweed","SD(Harding)"
"Stenotus armerioides","thrift mock goldenweed","SD(Harding)"
"Stenotus armerioides var. armerioides","thrift mock goldenweed","SD(Harding)"
"Streptopus","twistedstalk","SD(Custer, Lawrence, Pennington)"
"Streptopus amplexifolius","claspleaf twistedstalk","SD(Custer, Lawrence, Pennington)"
"Strophostyles","fuzzybean","SD(Brookings, Clay, Fall River, Harding, Kingsbury, Spink, Stanley, Union, Yankton)"
"Strophostyles helvola","amberique-bean","SD(Clay, Kingsbury, Union)"
"Strophostyles leiosperma","slickseed fuzzybean","SD(Brookings, Fall River, Harding, Spink, Stanley, Yankton)"
"Stuckenia","pondweed","SD(Beadle, Bennett, Bon Homme, Brookings, Butte, Charles Mix, Codington, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Faulk, Grant, Gregory, Haakon, Hamlin, Hanson, Harding, Hughes, Jackson, Kingsbury, Lake, Lyman, Marshall, Meade, Minnehaha, Pennington, Perkins, Potter, Roberts, Spink, Stanley, Sully, Turner, Union, Walworth)"
"Stuckenia filiformis","fineleaf pondweed","SD(Bennett, Brookings, Day, Dewey, Fall River, Faulk, Grant, Haakon, Hamlin, Marshall, Meade, Spink, Stanley)"
"Stuckenia filiformis ssp. alpina","fineleaf pondweed","SD(Bennett, Brookings, Day, Dewey, Fall River, Faulk, Grant, Haakon, Hamlin, Marshall, Meade, Spink, Stanley)"
"Stuckenia pectinata","sago pondweed","SD(Beadle, Bennett, Bon Homme, Brookings, Butte, Charles Mix, Codington, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Gregory, Hanson, Harding, Hughes, Jackson, Kingsbury, Lake, Lyman, Marshall, Meade, Minnehaha, Pennington, Perkins, Potter, Roberts, Sully, Turner, Union, Walworth)"
"Stuckenia vaginata","sheathed pondweed","SD(Pennington)"
"Suaeda","seepweed","SD(Beadle, Butte, Corson, Day, Hand, Harding, Hughes, Kingsbury, Pennington, Perkins, Roberts, Spink, Stanley, Walworth)"
"Suaeda calceoliformis","Pursh seepweed","SD(Beadle, Butte, Corson, Day, Hand, Harding, Hughes, Kingsbury, Pennington, Perkins, Roberts, Spink, Stanley, Walworth)"
"Suaeda moquinii","Mojave seablite","SD(Butte, Corson, Harding)"
"Symphoricarpos","snowberry","SD(Beadle, Bennett, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Day, Dewey, Fall River, Faulk, Gregory, Haakon, Hamlin, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Lake, Lawrence, Lyman, McCook, Meade, Mellette, Minnehaha, Pennington, Perkins, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Turner, Union, Walworth, Yankton, Ziebach)"
"Symphoricarpos albus","common snowberry","SD(Custer, Fall River, Jackson, Lawrence, Meade, Pennington)"
"Symphoricarpos albus var. albus","common snowberry","SD(Custer, Fall River, Jackson, Lawrence, Meade, Pennington)"
"Symphoricarpos occidentalis","western snowberry","SD(Beadle, Bennett, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Day, Dewey, Fall River, Faulk, Gregory, Haakon, Hamlin, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Lake, Lawrence, Lyman, McCook, Meade, Mellette, Minnehaha, Pennington, Perkins, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Turner, Union, Walworth, Yankton, Ziebach)"
"Symphyotrichum","aster","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Davison, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Faulk, Grant, Gregory, Haakon, Hamlin, Hand, Hanson, Harding, Hughes, Hutchinson, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, Meade, Mellette, Miner, Minnehaha, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Sully, Todd, Tripp, Turner, Union, Walworth, Yankton, Ziebach)"
"Symphyotrichum boreale","northern bog aster","SD(Lawrence)"
"Symphyotrichum ciliatum","rayless alkali aster","SD(Aurora, Charles Mix, Clark, Clay, Corson, Day, Fall River, Perkins, Union)"
"Symphyotrichum ciliolatum","Lindley's aster","SD(Corson, Custer, Lawrence, Pennington, Roberts)"
"Symphyotrichum cordifolium","common blue wood aster","SD(Day, Marshall, Roberts)"
"Symphyotrichum ericoides","white heath aster","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Clark, Clay, Codington, Corson, Custer, Davison, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Faulk, Gregory, Haakon, Hamlin, Hand, Hanson, Harding, Hughes, Hyde, Jerauld, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, Miner, Minnehaha, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Tripp, Turner, Union, Walworth, Ziebach)"
"Symphyotrichum ericoides var. ericoides","white heath aster","SD(Aurora, Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Charles Mix, Clark, Clay, Codington, Corson, Custer, Davison, Deuel, Dewey, Douglas, Edmunds, Fall River, Gregory, Haakon, Hand, Hanson, Harding, Hughes, Hyde, Jerauld, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, Miner, Minnehaha, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Tripp, Union, Walworth, Ziebach)"
"Symphyotrichum falcatum","white prairie aster","SD(Brookings, Brown, Brule, Butte, Campbell, Clay, Codington, Corson, Custer, Dewey, Fall River, Faulk, Haakon, Harding, Jackson, Lyman, Pennington, Perkins, Spink, Stanley, Todd, Tripp, Walworth)"
"Symphyotrichum falcatum var. falcatum","white prairie aster","SD(Brookings, Brown, Brule, Butte, Campbell, Clay, Codington, Corson, Custer, Dewey, Fall River, Faulk, Haakon, Harding, Jackson, Lyman, Pennington, Perkins, Spink, Stanley, Todd, Tripp, Walworth)"
"Symphyotrichum laeve","smooth blue aster","SD(Bon Homme, Brookings, Brown, Clay, Corson, Custer, Day, Fall River, Grant, Gregory, Harding, Lawrence, Marshall, Meade, Minnehaha, Pennington, Roberts, Todd)"
"Symphyotrichum laeve var. geyeri","Geyer's aster","SD(Bon Homme, Brookings, Brown, Clay, Corson, Custer, Day, Fall River, Grant, Gregory, Harding, Lawrence, Marshall, Meade, Minnehaha, Pennington, Roberts, Todd)"
"Symphyotrichum lanceolatum","white panicle aster","SD(Aurora, Beadle, Bon Homme, Brown, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Day, Deuel, Dewey, Edmunds, Fall River, Faulk, Gregory, Hamlin, Hand, Hanson, Harding, Hughes, Hutchinson, Hyde, Jerauld, Kingsbury, Lawrence, Lyman, Marshall, Meade, Miner, Pennington, Perkins, Potter, Roberts, Spink, Todd, Tripp, Turner, Union)"
"Symphyotrichum lanceolatum ssp. hesperium","white panicle aster","SD(Beadle, Brown, Butte, Campbell, Clay, Corson, Custer, Edmunds, Fall River, Gregory, Hanson, Harding, Lawrence, Pennington, Perkins, Potter, Roberts, Spink, Tripp)"
"Symphyotrichum lanceolatum ssp. hesperium var. hesperium","white panicle aster","SD(Beadle, Brown, Butte, Campbell, Clay, Corson, Custer, Edmunds, Fall River, Gregory, Hanson, Harding, Lawrence, Pennington, Perkins, Potter, Roberts, Spink, Tripp)"
"Symphyotrichum lanceolatum ssp. lanceolatum","white panicle aster","SD(Aurora, Bon Homme, Brown, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Deuel, Dewey, Fall River, Faulk, Hamlin, Hand, Hanson, Harding, Hughes, Hutchinson, Hyde, Jerauld, Kingsbury, Lawrence, Lyman, Marshall, Meade, Miner, Pennington, Spink, Todd, Tripp, Turner, Union)"
"Symphyotrichum lanceolatum ssp. lanceolatum var. lanceolatum","white panicle aster","SD(Aurora, Bon Homme, Brown, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Deuel, Dewey, Fall River, Faulk, Hamlin, Hand, Hanson, Harding, Hughes, Hutchinson, Hyde, Jerauld, Kingsbury, Lawrence, Lyman, Marshall, Meade, Miner, Pennington, Spink, Todd, Tripp, Turner, Union)"
"Symphyotrichum lateriflorum","calico aster","SD(Brookings)"
"Symphyotrichum lateriflorum var. lateriflorum","calico aster","SD(Brookings)"
"Symphyotrichum novae-angliae","New England aster","SD(Brookings, Clay, Codington, Day, Lawrence, Pennington, Potter, Union)"
"Symphyotrichum oblongifolium","aromatic aster","SD(Bon Homme, Brown, Brule, Butte, Clay, Corson, Custer, Davison, Dewey, Fall River, Gregory, Haakon, Hanson, Harding, Jones, Marshall, Mellette, Minnehaha, Pennington, Roberts, Sanborn, Stanley, Union, Ziebach)"
"Symphyotrichum ontarionis","bottomland aster","SD(Clay, Day, Lincoln, Union, Yankton)"
"Symphyotrichum oolentangiense","skyblue aster","SD(Day)"
"Symphyotrichum oolentangiense var. oolentangiense","skyblue aster","SD(Day)"
"Symphyotrichum pilosum","hairy white oldfield aster","SD(Day)"
"Symphyotrichum pilosum var. pilosum","hairy white oldfield aster","SD(Day)"
"Symphyotrichum puniceum","purplestem aster","SD(Lawrence, Roberts)"
