"","","",""
"Desmodium obtusum","stiff ticktrefoil","NH(Hillsborough, Rockingham)",""
"Desmodium paniculatum","panicledleaf ticktrefoil","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Desmodium paniculatum var. paniculatum","panicledleaf ticktrefoil","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Desmodium perplexum","perplexed ticktrefoil","NH(Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Desmodium rotundifolium","prostrate ticktrefoil","NH(Hillsborough, Strafford)",""
"Dianthus","pink","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Dianthus armeria","Deptford pink","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Dianthus barbatus","sweetwilliam","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Strafford)",""
"Dianthus deltoides","maiden pink","NH(Carroll, Cheshire, Coos, Hillsborough, Rockingham, Strafford)",""
"Dianthus plumarius","feathered pink","NH(Carroll, Cheshire, Rockingham)",""
"Diapensia","diapensia","NH(Coos, Grafton)",""
"Diapensia lapponica","pincushion plant","NH(Coos, Grafton)",""
"Diapensia lapponica var. lapponica","pincushion plant","NH(Coos, Grafton)",""
"Dicentra","bleeding heart","NH(Carroll, Cheshire, Coos, Grafton, Sullivan)",""
"Dicentra canadensis","squirrel corn","NH(Coos, Grafton)",""
"Dicentra cucullaria","dutchman's breeches","NH(Carroll, Cheshire, Coos, Grafton, Sullivan)",""
"Dichanthelium","rosette grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium acuminatum","tapered rosette grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium acuminatum var. fasciculatum","western panicgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium boreale","northern panicgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Dichanthelium clandestinum","deertongue","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium depauperatum","starved panicgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Dichanthelium dichotomum","cypress panicgrass","NH(Carroll, Hillsborough, Rockingham, Strafford)",""
"Dichanthelium dichotomum var. dichotomum","cypress panicgrass","NH(Carroll, Hillsborough, Rockingham, Strafford)",""
"Dichanthelium latifolium","broadleaf rosette grass","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Rockingham, Strafford)",""
"Dichanthelium linearifolium","slimleaf panicgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium meridionale","matting rosette grass","NH(Hillsborough, Strafford)",""
"Dichanthelium oligosanthes","Heller's rosette grass","NH(Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Dichanthelium oligosanthes var. oligosanthes","Heller's rosette grass","NH(Cheshire, Coos, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Dichanthelium sabulorum","hemlock rosette grass","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium sabulorum var. thinium","hemlock rosette grass","NH(Belknap, Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium sphaerocarpon","roundseed panicgrass","NH(Cheshire, Strafford)",""
"Dichanthelium sphaerocarpon var. sphaerocarpon","roundseed panicgrass","NH(Cheshire, Strafford)",""
"Dichanthelium spretum","Eaton's rosette grass","NH(Carroll, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dichanthelium xanthophysum","slender rosette grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Diervilla","bush honeysuckle","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Diervilla lonicera","northern bush honeysuckle","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Digitalis","foxglove","NH(Cheshire, Coos, Grafton, Strafford)",""
"Digitalis grandiflora","yellow foxglove","NH(Coos, Strafford)",""
"Digitalis lutea","straw foxglove","NH(Cheshire, Grafton)",""
"Digitaria","crabgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Digitaria cognata","fall witchgrass","NH(Cheshire, Hillsborough, Merrimack, Rockingham, Sullivan)",""
"Digitaria filiformis","slender crabgrass","NH(Hillsborough)",""
"Digitaria ischaemum","smooth crabgrass","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Digitaria sanguinalis","hairy crabgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Diplazium","twinsorus fern","NH(Cheshire, Grafton)",""
"Diplazium pycnocarpon","glade fern","NH(Cheshire, Grafton)",""
"Dipsacus","teasel","NH(Hillsborough)",""
"Dipsacus fullonum","Fuller's teasel","NH(Hillsborough)",""
"Dirca","leatherwood","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Dirca palustris","eastern leatherwood","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Distichlis","saltgrass","NH(Rockingham, Strafford)",""
"Distichlis spicata","saltgrass","NH(Rockingham, Strafford)",""
"Doellingeria","whitetop","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Doellingeria umbellata","parasol whitetop","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Doellingeria umbellata var. umbellata","parasol whitetop","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Draba","draba","NH(Coos, Strafford)",""
"Draba breweri","cushion draba","NH(Coos)",""
"Draba breweri var. cana","cushion draba","NH(Coos)",""
"Draba verna","spring draba","NH(Strafford)",""
"Dracocephalum","dragonhead","NH(Grafton)",""
"Dracocephalum parviflorum","American dragonhead","NH(Grafton)",""
"Drosera","sundew","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Drosera intermedia","spoonleaf sundew","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Drosera rotundifolia","roundleaf sundew","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Drosera rotundifolia var. rotundifolia","roundleaf sundew","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dryopteris","woodfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dryopteris carthusiana","spinulose woodfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dryopteris clintoniana","Clinton's woodfern","NH(Belknap, Cheshire, Grafton, Hillsborough, Rockingham, Strafford)",""
"Dryopteris cristata","crested woodfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dryopteris filix-mas","male fern","NH(Coos)",""
"Dryopteris goldieana","Goldie's woodfern","NH(Carroll, Cheshire, Coos, Grafton)",""
"Dryopteris marginalis","marginal woodfern","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dulichium","dulichium","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dulichium arundinaceum","three-way sedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dulichium arundinaceum var. arundinaceum","three-way sedge","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Dysphania","dysphania","NH(Cheshire, Grafton, Hillsborough, Sullivan)",""
"Dysphania ambrosioides","Mexican tea","NH(Hillsborough)",""
"Dysphania botrys","Jerusalem oak goosefoot","NH(Cheshire, Grafton, Hillsborough, Sullivan)",""
"Echinochloa","cockspur grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Echinochloa crus-galli","barnyardgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Echinochloa muricata","rough barnyardgrass","NH(Belknap, Cheshire, Coos, Grafton, Merrimack, Rockingham, Strafford)",""
"Echinocystis","echinocystis","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Echinocystis lobata","wild cucumber","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Echinops","globethistle","NH(Coos, Strafford)",""
"Echinops sphaerocephalus","great globethistle","NH(Coos, Strafford)",""
"Echium","viper's bugloss","NH(Cheshire, Coos, Grafton, Merrimack, Rockingham)",""
"Echium vulgare","common viper's bugloss","NH(Cheshire, Coos, Grafton, Merrimack, Rockingham)",""
"Elaeagnus","oleaster","NH(Merrimack, Rockingham, Strafford)",""
"Elaeagnus multiflora","cherry silverberry","NH(Rockingham, Strafford)",""
"Elaeagnus umbellata","autumn olive","NH(Merrimack, Strafford)",""
"Elaeagnus umbellata var. parvifolia","autumn olive","NH(Merrimack, Strafford)",""
"Elatine","waterwort","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Elatine americana","American waterwort","NH(Strafford)",""
"Elatine minima","small waterwort","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis","spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis acicularis","needle spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Eleocharis acicularis var. acicularis","needle spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Eleocharis erythropoda","bald spikerush","NH(Coos, Hillsborough)",""
"Eleocharis halophila","saltmarsh spikerush","NH(Rockingham, Strafford)",""
"Eleocharis intermedia","matted spikerush","NH(Cheshire, Coos, Grafton, Merrimack)",""
"Eleocharis olivacea","bright green spikerush","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham)",""
"Eleocharis olivacea var. olivacea","bright green spikerush","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham)",""
"Eleocharis ovata","ovate spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis palustris","common spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis palustris var. palustris","common spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis parvula","dwarf spikerush","NH(Rockingham, Strafford)",""
"Eleocharis robbinsii","Robbins' spikerush","NH(Carroll, Hillsborough, Rockingham, Strafford)",""
"Eleocharis tenuis","slender spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis tenuis var. tenuis","slender spikerush","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eleocharis tuberculosa","cone-cup spikerush","NH(Carroll, Rockingham)",""
"Eleusine","goosegrass","NH(Strafford)",""
"Eleusine indica","Indian goosegrass","NH(Strafford)",""
"Elodea","waterweed","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford, Sullivan)",""
"Elodea canadensis","Canadian waterweed","NH(Belknap, Grafton, Hillsborough)",""
"Elodea nuttallii","western waterweed","NH(Carroll, Cheshire, Coos, Rockingham, Strafford, Sullivan)",""
"Elymus","wildrye","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Elymus canadensis","Canada wildrye","NH(Cheshire, Coos, Grafton, Hillsborough, Sullivan)",""
"Elymus glabriflorus","southeastern wildrye","NH(Cheshire, Hillsborough)",""
"Elymus hystrix","eastern bottlebrush grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Rockingham, Strafford, Sullivan)",""
"Elymus hystrix var. hystrix","eastern bottlebrush grass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Rockingham, Strafford, Sullivan)",""
"Elymus macgregorii","early wildrye","NH(Cheshire, Coos, Hillsborough, Strafford)",""
"Elymus repens","quackgrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Elymus riparius","riverbank wildrye","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Elymus trachycaulus","slender wheatgrass","NH(Belknap, Carroll, Coos, Grafton, Merrimack, Rockingham, Strafford)",""
"Elymus trachycaulus ssp. trachycaulus","slender wheatgrass","NH(Belknap, Carroll, Coos, Grafton, Merrimack, Rockingham, Strafford)",""
"Elymus virginicus","Virginia wildrye","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Elymus wiegandii","Wiegand's wildrye","NH(Cheshire, Coos, Hillsborough, Sullivan)",""
"Empetrum","crowberry","NH(Carroll, Coos, Grafton)",""
"Empetrum eamesii","purple crowberry","NH(Carroll, Coos, Grafton)",""
"Empetrum eamesii ssp. atropurpureum","purple crowberry","NH(Carroll, Coos, Grafton)",""
"Empetrum nigrum","black crowberry","NH(Carroll, Coos, Grafton)",""
"Empetrum nigrum ssp. hermaphroditum","black crowberry","NH(Carroll, Coos, Grafton)",""
"Epifagus","beechdrops","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Epifagus virginiana","beechdrops","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Epigaea","trailing arbutus","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Epigaea repens","trailing arbutus","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Epilobium","willowherb","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Epilobium anagallidifolium","pimpernel willowherb","NH(Coos, Grafton)",""
"Epilobium ciliatum","fringed willowherb","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Epilobium ciliatum ssp. glandulosum","fringed willowherb","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Strafford, Sullivan)",""
"Epilobium coloratum","purpleleaf willowherb","NH(Cheshire, Coos, Hillsborough, Strafford)",""
"Epilobium hirsutum","codlins and cream","NH(Cheshire, Grafton)",""
"Epilobium leptophyllum","bog willowherb","NH(Carroll, Cheshire, Grafton, Hillsborough, Merrimack, Strafford)",""
"Epilobium palustre","marsh willowherb","NH(Belknap, Carroll, Coos)",""
"Epilobium strictum","downy willowherb","NH(Cheshire, Grafton, Hillsborough)",""
"Epipactis","helleborine","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Strafford, Sullivan)",""
"Epipactis helleborine","broadleaf helleborine","NH(Carroll, Cheshire, Coos, Grafton, Merrimack, Strafford, Sullivan)",""
"Equisetum","horsetail","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum arvense","field horsetail","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum fluviatile","water horsetail","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum hyemale","scouringrush horsetail","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum hyemale var. affine","scouringrush horsetail","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum palustre","marsh horsetail","NH(Cheshire, Coos, Hillsborough)",""
"Equisetum pratense","meadow horsetail","NH(Belknap, Cheshire, Coos, Grafton, Sullivan)",""
"Equisetum scirpoides","dwarf scouringrush","NH(Coos, Grafton, Sullivan)",""
"Equisetum sylvaticum","woodland horsetail","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Equisetum variegatum","variegated scouringrush","NH(Belknap, Carroll, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Equisetum variegatum var. variegatum","variegated scouringrush","NH(Belknap, Carroll, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Eragrostis","lovegrass","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Eragrostis capillaris","lace grass","NH(Carroll, Hillsborough, Strafford)",""
"Eragrostis cilianensis","stinkgrass","NH(Carroll, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Eragrostis frankii","sandbar lovegrass","NH(Cheshire, Hillsborough)",""
"Eragrostis hypnoides","teal lovegrass","NH(Grafton)",""
"Eragrostis minor","little lovegrass","NH(Coos, Rockingham, Strafford, Sullivan)",""
"Eragrostis pectinacea","tufted lovegrass","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Eragrostis pectinacea var. pectinacea","tufted lovegrass","NH(Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford)",""
"Eragrostis pilosa","Indian lovegrass","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Rockingham, Strafford)",""
"Eragrostis spectabilis","purple lovegrass","NH(Belknap, Cheshire, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Erechtites","burnweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Erechtites hieraciifolius","American burnweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Erechtites hieraciifolius var. hieraciifolius","American burnweed","NH(Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
"Erica","heath","NH(Carroll)",""
"Erica tetralix","crossleaf heath","NH(Carroll)",""
"Erigeron","fleabane","NH(Belknap, Carroll, Cheshire, Coos, Grafton, Hillsborough, Merrimack, Rockingham, Strafford, Sullivan)",""
